Date,Close
2021-05-14,248.149994
2021-05-17,245.179993
2021-05-18,243.080002
2021-05-19,243.119995
2021-05-20,246.479996
2021-05-21,245.169998
2021-05-24,250.779999
2021-05-25,251.720001
2021-05-26,251.490005
2021-05-27,249.309998
2021-05-28,249.679993
2021-06-01,247.399994
2021-06-02,247.300003
2021-06-03,245.710007
2021-06-04,250.789993
2021-06-07,253.809998
2021-06-08,252.570007
2021-06-09,253.589996
2021-06-10,257.23999
2021-06-11,257.890015
2021-06-14,259.890015
2021-06-15,258.359985
2021-06-16,257.380005
2021-06-17,260.899994
2021-06-18,259.429993
2021-06-21,262.630005
2021-06-22,265.51001
2021-06-23,265.269989
2021-06-24,266.690002
2021-06-25,265.019989
2021-06-28,268.720001
2021-06-29,271.399994
2021-06-30,270.899994
2021-07-01,271.600006
2021-07-02,277.649994
2021-07-06,277.660004
2021-07-07,279.929993
2021-07-08,277.420013
2021-07-09,277.940002
2021-07-12,277.320007
2021-07-13,280.980011
2021-07-14,282.51001
2021-07-15,281.029999
2021-07-16,280.75
2021-07-19,277.01001
2021-07-20,279.320007
2021-07-21,281.399994
2021-07-22,286.140015
2021-07-23,289.670013
2021-07-26,289.049988
2021-07-27,286.540009
2021-07-28,286.220001
2021-07-29,286.5
2021-07-30,284.910004
2021-08-02,284.820007
2021-08-03,287.119995
2021-08-04,286.51001
2021-08-05,289.519989
2021-08-06,289.459991
2021-08-09,288.329987
2021-08-10,286.440002
2021-08-11,286.950012
2021-08-12,289.809998
2021-08-13,292.850006
2021-08-16,294.600006
2021-08-17,293.079987
2021-08-18,290.730011
2021-08-19,296.769989
2021-08-20,304.359985
2021-08-23,304.649994
2021-08-24,302.619995
2021-08-25,302.01001
2021-08-26,299.089996
2021-08-27,299.720001
2021-08-30,303.589996
2021-08-31,301.880005
2021-09-01,301.829987
2021-09-02,301.149994
2021-09-03,301.140015
2021-09-07,300.179993
2021-09-08,300.209991
2021-09-09,297.25
2021-09-10,295.709991
2021-09-13,296.98999
2021-09-14,299.790009
2021-09-15,304.820007
2021-09-16,305.220001
2021-09-17,299.869995
2021-09-20,294.299988
2021-09-21,294.799988
2021-09-22,298.579987
2021-09-23,299.559998
2021-09-24,299.350006
2021-09-27,294.170013
2021-09-28,283.519989
2021-09-29,284.0
2021-09-30,281.920013
2021-10-01,289.100006
2021-10-04,283.109985
2021-10-05,288.76001
2021-10-06,293.109985
2021-10-07,294.850006
2021-10-08,294.850006
2021-10-11,294.230011
2021-10-12,292.880005
2021-10-13,296.309998
2021-10-14,302.75
2021-10-15,304.209991
2021-10-18,307.290009
2021-10-19,308.230011
2021-10-20,307.410004
2021-10-21,310.76001
2021-10-22,309.160004
2021-10-25,308.130005
2021-10-26,310.109985
2021-10-27,323.170013
2021-10-28,324.350006
2021-10-29,331.619995
2021-11-01,329.369995
2021-11-02,333.130005
2021-11-03,334.0
2021-11-04,336.440002
2021-11-05,336.059998
2021-11-08,336.98999
2021-11-09,335.950012
2021-11-10,330.799988
2021-11-11,332.429993
2021-11-12,336.720001
2021-11-15,336.070007
2021-11-16,339.51001
2021-11-17,339.119995
2021-11-18,341.269989
2021-11-19,343.109985
2021-11-22,339.829987
2021-11-23,337.679993
2021-11-24,337.910004
2021-11-26,329.679993
2021-11-29,336.630005
2021-11-30,330.589996
2021-12-01,330.079987
2021-12-02,329.48999
2021-12-03,323.01001
2021-12-06,326.190002
2021-12-07,334.920013
2021-12-08,334.970001
2021-12-09,333.100006
2021-12-10,342.540009
2021-12-13,339.399994
2021-12-14,328.339996
2021-12-15,334.649994
2021-12-16,324.899994
2021-12-17,323.799988
2021-12-20,319.910004
2021-12-21,327.290009
2021-12-22,333.200012
2021-12-23,334.690002
2021-12-27,342.450012
2021-12-28,341.25
2021-12-29,341.950012
2021-12-30,339.320007
2021-12-31,336.320007
2022-01-03,334.75
2022-01-04,329.01001
2022-01-05,316.380005
2022-01-06,313.880005
2022-01-07,314.040009
2022-01-10,314.269989
2022-01-11,314.980011
2022-01-12,318.269989
2022-01-13,304.799988
2022-01-14,310.200012
2022-01-18,302.649994
2022-01-19,303.329987
2022-01-20,301.600006
2022-01-21,296.029999
2022-01-24,296.369995
2022-01-25,288.48999
2022-01-26,296.709991
2022-01-27,299.839996
2022-01-28,308.26001
2022-01-31,310.980011
2022-02-01,308.76001
2022-02-02,313.459991
2022-02-03,301.25
2022-02-04,305.940002
2022-02-07,300.950012
2022-02-08,304.559998
2022-02-09,311.209991
2022-02-10,302.380005
2022-02-11,295.040009
2022-02-14,295.0
2022-02-15,300.470001
2022-02-16,299.5
2022-02-17,290.730011
2022-02-18,287.929993
2022-02-22,287.720001
2022-02-23,280.269989
2022-02-24,294.589996
2022-02-25,297.309998
2022-02-28,298.790009
2022-03-01,294.950012
2022-03-02,300.190002
2022-03-03,295.920013
2022-03-04,289.859985
2022-03-07,278.910004
2022-03-08,275.850006
2022-03-09,288.5
2022-03-10,285.589996
2022-03-11,280.070007
2022-03-14,276.440002
2022-03-15,287.149994
2022-03-16,294.390015
2022-03-17,295.220001
2022-03-18,300.429993
2022-03-21,299.160004
2022-03-22,304.059998
2022-03-23,299.48999
2022-03-24,304.100006
